UPC,Item
7501124815806,Afinitor 30 Comprimidos Caja - Everolimus 5 MG
7501124815813,Afinitor 30 Comprimidos Caja - Everolimus 10 MG
7502216936294,Aclasta Inyección 1 Solución Frasco Ámpula - Ácido zoledrónico 5 MG
7503000645477,Amal 10 Tabletas Caja - Ondansetrón 8 MG
7502213140199,Bioyetin Inyección 6 Piezas Jeringa - Eritropoyetina Alfa 4000 UI
7502213140243,Bioyetin Inyección 6 Piezas Frasco Ámpula - Eritropoyetina Alfa 4000 UI
7502213140212,Bioyetin Inyección 6 Piezas Jeringa - Eritropoyetina Alfa 2000 UI
7502213144227,Amal Solución Inyectable Ampolleta de 2ml 1 Solución Ampolleta - Ondansetrón 4 MG
7502213140250,Bioyetin 10 ML Inyección Frasco Ámpula - Eritropoyetina humana recombin 50000 UI
7501095452505,Tempra Forte - 24 Tableta Caja Paracetamol 650 MG
7501058715326,Tempra Boost Adultos - 12 Tableta Caja Paracetamol 500 MG
7501559601333,Azilect 30 Tabletas Caja - Mesilato de rasagilina 1 MG
7501701400517,Ambisome Solución 1 Solución Frasco Ámpula - Anfotericina 50 MG
7501701406588,Aqynzio 1 Cápsula Caja - Clorhidrato de palonosetrón 0.5 MG Netupitant 300 MG
7501037900101,Actilyse 2 Solución Frasco Ámpula - Alteplasa 50 MG
8715131005542,Aranesp 0.3ml Inyección 4 Piezas Jeringa - Darbopoetina alfa 30 MCG
8715131007874,Aranesp 0.4ml Inyección 1 Pieza Jeringa - Darbopoetina alfa 80 MCG
7501559601326,Azilect 10 Tabletas Caja - Mesilato de rasagilina 1 MG
8715131005559,Aranesp 0.4ml Inyección 4 Piezas Jeringa - Darbopoetina alfa 40 MCG
7501095452147,Tempra - 20 Tableta Caja Paracetamol 500 MG
8715131005566,Aranesp 0.3ml Inyección 4 Piezas Jeringa - Darbopoetina alfa 60 MCG
7502253073167,Alkeran 25 Tabletas Caja - Melfalán 2 MG
7502216935389,Arasamila 1 Solución Caja - Rituximab 100 MG
8715131005580,Aranesp 0.6ml Inyección 1 Pieza Jeringa - Darbopoetina alfa 300 MCG
5035382010441,Adcetris 1 Solución Frasco Ámpula - Brentuximab Vedotin 50 MG
8715131005597,Aranesp 1.0ml Inyección 1 Pieza Jeringa - Darbopoetina alfa 500 MCG
7501384501181,Amidone Liquid 30 ML Solución Solución - Metadona 1.0 G
7501384501099,Amidone 100 Tabletas Caja - Metadona 40 MG
5415062368695,Bosulif 28 Tabletas Caja - Bosutinib 100 MG
7501124184407,Anzanera 250 Tabletas Frasco - Clonazepam 0.1 MG
7501390915200,Ubeia - 20 Sobre Sobres Caja Paracetamol 1.0 G
5415062367445,Bosulif 28 Tabletas Caja - Bosutinib 500 MG
7501318652989,Adempas 84 Comprimidos Caja - Riociguat 2.5 MG
7501124184995,Bacmune Perlingual 2 Spray Frasco - Concentrado Bacteriano Inactiv 9.0 ML
7501895141968,Adacelboost 1 Suspensión Frasco Ámpula - Vacuna Antipertussis Acelular 0.5 ML
7502213149666,Bioyetin 1 Solución Jeringa Prellenada - Eritropoyetina Alfa 10000.0 UI
7502002461597,Coramantine - 30 G Crema Tubo Hidrocortisona 0.1 %
7501027800152,Benlystia SC 4 Solución Pluma Prellenada - Belimumab 200.0 MG
7502002461825,Xeltetra - 24 Cápsulas Caja Clorhidrato de minociclina 50 MG
7506395000043,Broncho vaxom Infantil 30 Granulado Sobre - Liofilizado estandarizado de l 3.5 MG
7502002461733,Xeltetra-L - 20 Cápsulas Caja Limeciclina 300 MG
5413787222834,Bimzelx 2 Solución Pluma Prellenada - Bimekizumab 160.0 MG
3499320001205,Galderma Desowen 0.05% Piel atópica - 30 G Crema Tubo Desonida 0.05 G
7502002461832,Xeltetra - 12 Cápsulas Caja Clorhidrato de minociclina 100 MG
3499320001342,Nutracort Crema Dermatológico - 60 G Crema Tubo Hidrocortisona 1 %
3499320001359,Nutracort Dermatológico Loción - 120 ML Loción Envase Hidrocortisona 1 %
3499320001328,Benzac AC Gel - 60 G Gel Tubo Peróxido de benzoilo 5 G
3499320001755,Metrocream - 30 G Crema Tubo Metronidazol 0.75 G
7502003560473,Tetralisal - 20 Cápsulas Caja Limeciclina 300 MG
7506460100913,Tempra Fen - 20 Cápsulas Cápsula Caja Ibuprofeno 400.0 MG
7502003560497,Tetralisal - 32 Cápsulas Caja Limeciclina 150 MG
3499320001946,Adaferin .1% - 30 G Crema Tubo Adapaleno 0.1 G
3499320001618,Desowen Loción - 60 ML Emulsión Frasco Desonida 0.05 %
7506460101002,Tempra Fen - 10 Cápsulas Cápsula Caja Ibuprofeno 400.0 MG
7502003560459,Clobexpro Shampoo Dermatológico - 125 ML Solución Frasco Clobetasol 0.05 G
3499320002448,Tri-Luma Dermatológico - 15 G Tubo Acetónido de fluocinolona 0.1 MG
3499320002868,Clobexpro Loción Dermatológico - 59 ML Loción Envase Clobetasol 0.05 G
3499320002523,Loceryl Amorolfina para uñas - 2.5 ML Solución Frasco Amorolfina 0.25 G
3499320004237,Effezel 0.1% - 30 G Gel Tubo Adapaleno 0.1 G
7501022112106,Excelsior - 8 G Pomada Stick Ácido salicílico .4 G
7502275470500,Effezel 0.3% - 30 G Gel Frasco dosificador Adapaleno 0.3 G
7501043100519,Bactroban 0.02 - 15 G Crema Tubo Mupirocina 20 MG
7501165011649,Buscapina - 24 Tabletas Caja Butilhioscina 10 MG
8414600176713,Baftas Gel Gingival - 1 Gel Tubo Ácido hialurónico 0.2 ML
7891317019747,Nenedent - 10 G Gel Tubo Lidocaína 3.4 MG
7501008498873,"Flanax 550 mg Desinflama y Alivia Dolor Intenso Muscular, de Espalda, Cuello y Hombros - 24 Tableta Caja Naproxeno Sódico 550 MG"
7500435251099,Dolo-Neurobion - 10 Tabletas Caja Diclofenaco 50.0 MG
354312225133,Vitacilina - 28 G Ungüento Tubo Neomicina 350 G
7501299309452,Analgen - 12 Tableta Caja Naproxeno 550 MG
7501095452208,Tempra Infantil Masticables Sabor Uva - 30 Tableta Caja Paracetamol 160 MG
3499320001168,Metrogel - 30 G Gel Tubo Metronidazol 0.75 G
7501058715685,Tempra Forte - 36 Tableta Caja Paracetamol 650 MG
3499320001526,Adaferin - 30 G Gel Tubo Adapaleno 0.1 G
7501298281209,Sedalmerck Regular - 20 Tableta Caja Paracetamol 500 MG
7501298215099,Sedalmerck Max - 24 Tableta Caja Paracetamol 650 MG
7501258208901,Leneda - 30 G Gel Tubo Adapaleno 0.3 G
7501258208697,Leneda - 30 G Gel Tubo Adapaleno 0.1 G
41388284316,Kank-A - 9.7 ML Solución Pincel Aplicador Benzocaína 20 G
7501249607843,Norex Ap (Dietilpropión) 30 Tabletas Frasco - Clorhidrato de anfepramona 75 MG
7501298215037,Sedalmerck Max - 48 Tableta Caja Paracetamol 650 MG
7501095452116,Tempra - 10 Tableta Caja Paracetamol 500 MG
7501385490217,Ac-Fast - 10 Tableta Caja Paracetamol 500 MG
7501298269009,Novotiral 50 Tableta Caja - Levotiroxina 100 MCG Liotironina 20 MCG
3504108091405,Proxego - 16 Tabletas Caja Paracetamol 500 MG
7501298215266,Sedalmerck Regular - 10 Tableta Caja Paracetamol 500 MG
3504108091399,Proxego - 24 Tableta Caja Paracetamol 500 MG
7501098608541,Nolvadex 20 Tabletas Caja - Citrato de tamoxifeno 20 MG
7501125182303,Salpifar - 20 Tabletas Caja Clorhidrato de tramadol 37.5 MG
650240060045,Bio Electro Auxiliar en el Tratamiento del Dolor de Cabeza y Migraña - 2 Piezas Tableta Frasco Paracetamol 250.0 MG
7502268541095,Salpifar - 10 Piezas Tabletas Caja Paracetamol 500 MG
7502274772827,Cuo Protect - 30 Piezas Tableta Caja Ácido acetilsalicílico 100.0 MG
7500435181402,Sedalmerck 10 Sobres con 4 Tabletas - 4 Tabletas Caja Paracetamol 500.0 MG
7501008499047,"Aspirina Para Dolor de Cabeza, Fiebre y Reumatismo - 20 Tabletas Caja Ácido acetilsalicílico 500.0 MG"
7501065065322,Advil 12 Horas - 6 Caja Tabletas Ibuprofeno 600.0 MG
7501101600531,Acciogen - 20 Tabletas Caja Ibuprofeno 200.0 MG
7501384514570,Bremol - 275 MG Tabletas Tabletas Naproxeno 275.0 MG
7501065066398,Advil 12 Horas - 12 Caja Tabletas Ibuprofeno 600.0 MG
7501101600524,Acciogen - 120 ML Suspensión Caja Ibuprofeno 100.0 MG
7501300420824,Dolac 30 Sublindual - 6 Tabletas Caja Ketorolaco 30.0 MG
7501088505904,Neoseverin Auxiliar en el Alivio de Dolor y Fiebre Naproxeno Sódico / Paracetamol - 100 ML Suspensión Caja Naproxeno Sódico 2.5 G
7501088505867,Neoseverin Auxiliar en el Alivio de Dolor y Fiebre - 16 Tabletas Tabletas Caja Naproxeno Sódico 275.0 MG
7502223555020,Magemiv 28 Tabletas Caja - Anastrozol 1 MG
7502223555440,Nodutax 30 Comprimidos Caja - Exemestano 25 MG
7501008496725,Aspirina Efervescente - 60 Tabletas Tabletas Caja Ácido acetilsalicílico 500.0 MG
7501008499245,Aspirina Go Sabor Naranja - Soda orodispersable - 10 Sobre Granulado Caja Ácido acetilsalicílico 500.0 MG
7501249600912,Morebon 4 Tabletas Caja - Colecalciferol 50000 UI
7501249600936,Morebon 30 Tabletas Caja - Colecalciferol 5000 UI
7501065087287,Mejoral 5.0 - 12 Tabletas Caja Paracetamol 500.0 MG
7501249600943,Morebon 60 Tabletas Caja - Colecalciferol 5000 UI
7501289514460,Indaflex - 40 G Crema Tubo Indometacina 2.5 G
7501065087775,Mejoral 5.0 - 48 Tabletas Caja Paracetamol 500.0 MG
7501022101193,Reumophan - 40 Tabletas Caja Clorzoxazona 250 MG
7501065033277,Mejoral MG Triple efecto contra la migraña - 48 Tabletas Frasco Paracetamol 250.0 MG
7501022101155,Reumophan - 20 Tableta Caja Clorzoxazona 250 MG
3499320002394,Benzac Ac tópico - 60 G Gel Tubo Peróxido de benzoilo 2.5 G
7501022101360,Reumophan - 10 Tableta Caja Clorzoxazona 250 MG
7501124180720,Periplum - 30 G Gel Tubo Clindamicina 1 G
7501022111024,Reumophan alka - 20 Tableta Caja Clorzoxazona 125 MG
7501027800183,Indoxyl - 30 G Gel Tubo Peróxido de benzoilo 5 G
7502216935211,Movitrem Oral 30 Tabletas Frasco - Tenofovir disoproxil 245 MG Emtricitabina 200 MG
7501065021113,Mejoral MG - 24 Tabletas Caja Paracetamol 250.0 MG
7502003560442,Adaferin - 45 G Gel Tubo Adapaleno 0.3 G
7501871730315,Nulytely Polvo 4 Polvo Sobre - Macrogol 109.6 G Bicarbonato de sodio 1.43 G Cloruro de sodio 2.8 G
7501125142987,Manitol 250 ML Solución Envase - Manitol 20 G
7613326005661,Mabthera 50 ML Inyección Frasco Ámpula - Rituximab 500 MG
5000456013666,Nexium Inyección 1 Solución Frasco Ámpula - Esomeprazol 40 MG
7613326005654,Mabthera Inyectable 2 Piezas Frasco Ámpula - Rituximab 100 MG
7613326005746,Mircera Inyección 1 Pieza Jeringa - Metoxipolietilenglicol epoetin 250 MCG
7613326005739,Mircera Inyección 1 Pieza Jeringa - Metoxipolietilenglicol epoetin 200 MCG
7613326005692,Mircera Inyección 1 Pieza Jeringa - Metoxipolietilenglicol epoetin 50 MCG
7613326005715,Mircera Inyección 1 Pieza Jeringa - Metoxipolietilenglicol epoetin 100 MCG
7613326005722,Mircera Inyección 1 Pieza Jeringa - Metoxipolietilenglicol epoetin 150 MCG
7503000883602,Merapur Hp inyección 5 Solución Frasco Ámpula - Menotropina 75 UI
7501318690356,Nexavar 112 Comprimidos Caja - Tesilato de sorafenib 200 MG
7501124811242,Myfortic 120 Tabletas Caja - Micofenolato sódico 180 MG
7613326005708,Mircera Inyección 1 Pieza Jeringa - Metoxipolietilenglicol epoetin 75 MCG
7501124811228,Myfortic 120 Tabletas Caja - Micofenolato sódico 360 MG
7502244510060,Mozobil 1.2 ML Solución Ampolleta - Plerixafor 20 MG
7502213141516,Novefazol en Suspensión 26 Suspensión Sobre - Poliestireno sulfonato cálcico 15 G
7501100088095,Tylenol - 20 Tableta Frasco Paracetamol 500 MG
7503000883060,Minirin 30 Tabletas Frasco - Acetato de desmopresina 0.2 MG
7503000883657,Minirin Melt 30 Tabletas Caja - Acetato de desmopresina 120 MCG
7501007533872,Tylenol - 40 Tableta Frasco Paracetamol 500 MG
7503000883053,Minirin 30 Tabletas Frasco - Acetato de desmopresina 0.1 MG
7501007533889,Tylenol 2 Frascos con 40 tabletas cada uno - 80 Tableta Paquete Paracetamol 500 MG
7501007535432,Tylenol Auxiliar En El Alivio Del Dolor Y Fiebre - 10 Tabletas Frasco Paracetamol 500 MG
8715131010119,Neulastim Inyección 1 Pieza Jeringa - Pegfilgrastim 6 MG
7501043100434,Mekinist 30 Comprimidos Caja - Trametinib 0.5 MG
7501390915033,Anmic 40 Cápsulas Caja - Nitrofurantoína 100 MG
7501298223810,Neurobion 1 Solución Jeringa Prellenada - Tiamina 100 MG Piridoxina 100 MG Cianocobalamina 25 MG
7501384545536,Neolblock 12 Solución Ampolleta - Bromuro de Rocuronio 50 MG
7501037965094,Metalyse 1 Solución Frasco Ámpula - Tenecteplasa 50 MG
7501287630995,Merrem I.V. 10 Solución Frasco Ámpula - Meropenem 1.0 G
7503000883664,Minirin Melt 30 Tabletas Caja - Acetato de desmopresina 60 MCG
7501125124631,Novacarel 5 Solución Ampolletas - Mesna 400 MG
8715131012748,Neupogen Inyección 1 Pieza Jeringa - Filgrastim 300 MCG
7501287630988,Merrem I.V. 10 Solución Frasco Ámpula - Meropenem 500.0 MG
7501250811086,Mylinax 30 Z96 Tabletas Caja - Baclofeno 10.0 MG
7501250811093,Mylinax 30 Z96 Tabletas Caja - Baclofeno 20.0 MG
7501318692725,Nubeqal 120 Z96 Tabletas Frasco - Darolutamida 300.0 MG
355513207010,Mvasi 1 Solución Frasco Ámpula - Bevacizumab 400.0 MG
8715131005276,Nplate Inyección 1 Pieza Frasco Ámpula - Romiplostim 250 MCG
7503007823021,Norditropin 1.5 ML Solución Pluma Prellenada - Somatropina 10.0 MG
355513206013,Mvasi 1 Solución Frasco Ámpula - Bevacizumab 100.0 MG
7501895148912,Menactra 1 Suspensión Frasco Ámpula - Vacuna Antimeningocóccica Poli 0.5 ML
7612291583945,Moteris 7 Frasco Ámpula Solución - Progesterona 25.0 MG
7503007823038,Norditropin 1.5 ML Solución Pluma Prellenada - Somatropina 15.0 MG
7502253073617,Emla Anestésicos - 2 Parche Caja Clorhidrato de lidocaína 25 MG
7502253073624,Emla - 30 G Crema Tubo Lidocaína 2.5 G
7501318693197,Aspirina Protect 6 Cajas Con 28 Tabletas C/U - 6 Tableta Caja Ácido acetilsalicílico 100 MG
7501108767527,Advil - 10 Cápsulas Caja Ibuprofeno 400 MG
7501108767947,Advil Fastgel - 20 Cápsulas Caja Ibuprofeno 400 MG
7501100088170,Tylenol Infantil cereza - 120 ML Suspensión Frasco dosificador Paracetamol 3.2 G
7501100088217,Tylenol Pediátrico Sabor Frutas - 15 ML Suspensión Frasco dosificador Paracetamol 100 MG
354312625018,Rocainol - 45 G Ungüento Tubo Salicilato de metilo 16 G
7501287627650,Motrin - 10 Tabletas Caja Ibuprofeno 800 MG
7501400800403,Nordinet Adulto - 20 Tableta Caja Ácido acetilsalicílico 400 MG
7501125182990,Votripax L inyectable 5Mg Solución - 1 Solución Ampolleta Complejo B 205 MG
7501022101681,Reumophan Vit - 20 Tableta Caja Clorzoxazona 250 MG
7501287627643,Motrin - 10 Tabletas Caja Ibuprofeno 600 MG
7501058715555,Tempra Fen Infantil de 2 a 12 años de 100ml - 100 ML Suspensión Frasco dosificador Ibuprofeno 200 MG
7501300407061,Febrax 100 ML Analgésicos - 100 ML Suspensión Frasco dosificador Naproxeno 2.5 G
7501300407054,Febrax Analgésicos - 5 Supositorios Caja Naproxeno 100 MG
7501250829944,Sinergix Sublingual - 10 Tabletas Caja Clorhidrato de tramadol 25 MG
7501125189210,Votripax - 5 Solución Ampolletas Clorhidrato de Tiamina 100 MG
7501101600340,Acheflan - 75 ML Aerosol Lata Cordia verbenacea 360 ML
7501101600326,Acheflan - 30 G Crema Tubo Cordia verbenacea 20 G
7501300407047,Febrax Analgésicos - 15 Tableta Caja Naproxeno 275 MG
7501064560163,Iodex Ungüento Cristal - 60 G Ungüento Tarro Salicilato de metilo 5 G
7501300420206,Febraxito Pediátrico Solución Sabor Uva - 30 ML Solución Frasco Gotero Paracetamol 100 MG
7501101649622,Velian Solución 10Ml - 10 Solución Sobre Dexketoprofeno trometamol 25 MG
7501101600043,Velian - 3 Solución Ampolleta Dexketoprofeno trometamol 50 MG
7451079003523,Mejoralito Pediátrico - 30 Tableta Caja Paracetamol 80 MG
7501065085832,Voltaren Emulgel - 100 G Gel Tubo Diclofenaco dietilamonio 1.16 %
7501008491966,"Aspirina Para Dolor de Cabeza, Fiebre y Reumatismo - 40 Tableta Caja Ácido acetilsalicílico 500 MG"
7501065028785,Mejoral - 12 Tableta Caja Paracetamol 500 MG
650240006647,Ultra Bengue Gel Térmico Desinflama y Anestesia - 35 G Gel Tubo Naproxeno 10 G
7501008433553,Cafiaspirina Forte Alivio de Dolores Severos y Migraña - 24 Tableta Caja Ácido acetilsalicílico 650 MG
7502209291379,Versatis - 15 Parche Sobre Lidocaína 700 MG
7501299305966,Dafloxen Aniinflamat y anti reuma - 20 Tabletas Caja Naproxeno 275 MG
7501165011656,Buscapina Fem - 10 Tableta Caja Butilhioscina 20 MG
7501299309162,Doscoxel - 28 Tabletas Caja Etoricoxib 60 MG
7501299308714,Continental 20 Tabletas Caja - Succinato de solifenacina 5 MG
7501299308806,Continental 20 Tabletas Caja - Succinato de solifenacina 10 MG
7502209291348,Palexia Retard - 30 Tabletas Caja Tapentadol 25 MG
7501065075963,Advil - 100 Tableta Frasco Ibuprofeno 200 MG
7501065013767,Advil - 12 Tableta Caja Ibuprofeno 200 MG
7501108763475,Advil Fastgel - 10 Cápsulas Caja Ibuprofeno 200 MG
7501108763468,Advil Fastgel - 20 Cápsulas Frasco Ibuprofeno 200 MG
7502209851634,Bevodinix Oral - 20 Cápsulas Caja Indometacina 25 MG
4054839325281,Saizen 36UI inyección 1 Pieza Caja - Somatropina 12 MG
7501065076182,Advil - 24 Tableta Frasco Ibuprofeno 200 MG
7501065062529,Robax gold - 24 Tableta Caja Metocarbamol 500 MG
7501109902866,Motrin Infantil - 120 ML Suspensión Frasco dosificador Ibuprofeno 2 G
650240010460,"Ultra Bengue Gel Tratamiento de la Inflamación, Dolor ,Contractura y Torceduras Musculares - 65 G Gel Tubo Naproxeno 10 G"
7501007535487,Motrin Pediátrico - 15 ML Suspensión Frasco dosificador Ibuprofeno 40 MG
7501065075444,Advil Infantil Sabor Frutas - 100 ML Suspensión Frasco dosificador Ibuprofeno 2 G
4054839325274,Saizen 18UI inyección 1 Pieza Caja - Somatropina 6 MG
4054839325243,Saizen 60UI inyección 1 Pieza Caja - Somatropina 20 MG
650240016813,X Ray Gel Alivia Inflamación y Dolor - 30 G Gel Tubo Diclofenaco dietilamonio 1.16 G
650240013805,Alliviax Inflamación y Dolor Muscular - 10 Tableta Caja Naproxeno 550 MG
650240007651,Bio Electro Auxiliar en el Tratamiento del Dolor de Cabeza y Migraña - 24 Tableta Frasco Paracetamol 250 MG
7501058714305,Tempra - 120 ML Jarabe Frasco dosificador Paracetamol 3.2 G
7501165006126,Neo Melufen Infantil - 100 ML Suspensión Frasco dosificador Ibuprofeno 100 MG
650240036262,"Ultra Bengue Gel Sin Olor Anestesia, Alivia y Desinflama el Dolor - 35 G Gel Tubo Naproxeno 10 G"
7501058714312,Tempra Pediátrico - 30 ML Solución Frasco Gotero Paracetamol 100 MG
8414600177116,Baftas Primeros Dientes Gel Refrescante - 15 ML Gel
650240050398,"Alliviax Inflamación y Dolor Muscular, Cólicos y Garganta - 20 Tableta Caja Naproxeno Sódico 550 MG"
7501065024695,Voltaren Dolo - 10 Cápsulas Caja Diclofenaco potásico 25 MG
3664798067637,Icy Hot - 35.4 G Crema Tubo Salicilato de metilo 30 G
650240006654,Bengue Bálsamo Plus Efecto Térmico - 35 G Pomada Tubo
7501065024688,Voltaren Dolo - 20 Cápsulas Caja Diclofenaco potásico 25 MG
7501065027740,Voltaren 24hrs - 5 Parche Sobre Diclofenaco sódico 15 MG
7501065085528,Voltaren Emulgel - 50 G Gel Tubo Diclofenaco dietilamonio 1.6 %
7501008494226,Aspirina Junior Alivio del Dolor y Fiebre - 60 Tableta Caja Ácido acetilsalicílico 100 MG
7501008433676,Cafiaspirina Alivio de Dolores Severos de Cabeza y Muelas - 40 Tableta Caja Ácido acetilsalicílico 500 MG
7501065024701,Voltaren 24hrs - 5 Parche Sobre Diclofenaco sódico 30 MG
7501065084996,Voltaren Emulgel 12 hrs - 50 ML Gel Tubo Diclofenaco dietilamonio 2.32 %
7501065084620,Voltaren Emulgel 12 hrs - 100 G Gel Tubo Diclofenaco dietilamonio 2.32 %
7501008496701,"Aspirina Efervescente para Dolor, Fiebre y Reumatismo - 12 Tableta Caja Ácido acetilsalicílico 500 MG"
7501008433515,Cafiaspirina Alivio de Dolores Severos de Cabeza y Muelas - 100 Tableta Caja Ácido acetilsalicílico 500 MG
7501299309445,Analgen Cólicos - 10 Tableta Caja Naproxeno 220 MG
7501070600556,Syncol - 24 Comprimidos Caja Paracetamol 500 MG
7501070600709,Syncol - 12 Comprimidos Caja Paracetamol 500 MG
7501008499375,Flanax Colicos - 6 Tabletas Tabletas Caja Naproxeno Sódico 550.0 MG
7501008499382,Flanax Cólicos - 12 Tabletas Caja Naproxeno 550.0 MG
7501070600587,Syncol Nocturno - 12 Comprimidos Caja Paracetamol 650 MG
7501299308851,Analgen Fem - 12 Piezas Tableta Caja Naproxeno Sódico 220.0 MG
7501249608260,Ariadne Auxiliar en cólicos menstruales anti-espasmódico y analgésico - 10 Tabletas Caja Hioscina 20.0 MG
7501070600730,Syncol Max - 12 Comprimidos Caja Paracetamol 650 MG
7501070600563,Syncol Dual - 12 Tabletas Tableta Caja Naproxeno Sódico 275.0 MG
7501299309629,Analgen Fem Forte Cólicos - 12 Tableta Caja Naproxeno Sódico 220 MG
5391189330671,Triplixam 30 Comprimidos Frasco - Perindopril arginina 10 MG Indapamida 2.5 MG Amlodipino 5 MG
7501125160042,Tripsix 50 Cápsulas Caja - Ácido ursodesoxicólico 250 MG
7502223555044,Trodis 30 Tabletas Caja - Letrozol 2.5 MG
7501299308783,Sensizone 60 ML Solución Frasco dosificador - Loratadina 100 MG Betametasona 5 MG MG
7501871720118,Tafenil 30 Tabletas Caja - Flutamida 250 MG
7501871720224,Taxus 14 Tabletas Caja - Citrato de tamoxifeno 20 MG
7501871720125,Tafenil 90 Tabletas Caja - Flutamida 250 MG
7501871720217,Taxus 30 Tabletas Caja - Citrato de tamoxifeno 20 MG
7501082243444,Taltz Solucón Inyectable 1 Pieza Pluma Prellenada - Ixekizumab 80 MG
7502223556867,Tamablan Pf 30 Tabletas Caja - Clorhidrato de tamsulosina 0.4 MG
7501043100274,Tykerb 70 Tabletas Frasco - Lapatinib ditosilato monohidra 250 MG
7501043100281,Tivicay 30 Tabletas Frasco - Dolutegravir 50 MG
7501895110100,Vaxigrip 1 Suspensión Pluma Prellenada - Vacuna antiinfluenza tetravale 0.5 ML
7501043100540,Triumeq Oral 30 Tabletas Frasco - Dolutegravir 50 MG Abacavir 600 MG Lamivudina 300 MG
7501287618467,Sutent 28 Cápsulas Frasco - Maleato de sunitinib 25 MG
